score,content,label,content_len,content_clean,content_token,cluster,tsne_x,tsne_y
2,조립설명서가 없어요(없어도 조립은 간단하게 할 수 있음). 조립후 테이블이 안정감있지는 않아요. 원목 표면이 거칠어서 닦기가 불편합니다.,0,76,조립설명서가 없어요 없어도 조립은 간단하게 할 수 있음 조립후 테이블이 안정감있지는 않아요 원목 표면이 거칠어서 닦기가 불편합니다,조립 설명 가다 없다 없다 조립 간단하다 하다 수 있다 조립 후 테이블 안정감 있다 않다 원목 표면 거치다 닦다 불편하다,3,0.39964795,-0.32498264
4,알이 굵고 상태도 좋고 맛도 좋아요,1,19,알이 굵고 상태도 좋고 맛도 좋아요,알 굵다 상태 좋다 맛 좋다,3,1.377508,3.0361502
2,9일이나 지나서 받았네여~~~ㅎ,0,17,9일이나 지나서 받았네여,지나다 받다 여,3,-0.70724255,0.10072012
1,너무불편해요 발가락사이사이가너무아파요 편한다는말거짓말인듯하네요,0,34,너무불편해요 발가락사이사이가너무아파요 편한다는말거짓말인듯하네요,불편하다 발가락 사이사이 아프다 편하다 거짓말 듯 하다,0,0.9308593,-0.0127807055
1,삼일만에 고장났는지 측정할땨마다 다름,0,20,삼일만에 고장났는지 측정할땨마다 다름,삼일 고장 나다 측정할땨 다르다,3,-0.8205559,-1.7810266
5,늘 사용했던 제품인데 저렴하게 잘 산거 같아요 만족,1,28,늘 사용했던 제품인데 저렴하게 잘 산거 같아요 만족,늘 사용 하다 제품 저렴하다 자다 사다 같다 만족,0,2.0041757,2.0291028
5,무게감은 있지만 가성비 갑입니다,1,17,무게감은 있지만 가성비 갑입니다,무게 감다 있다 가성 비 갑 이다,3,-0.39746583,1.7308917
4,배송 제품 다 좋았어요 ㅋㅋㅋ,1,16,배송 제품 다 좋았어요,배송 제품 좋다,3,0.49738875,2.3740096
5,원재질이랑 거의 흡사합니다~ 매우만족합니다~,1,24,원재질이랑 거의 흡사합니다 매우만족합니다,재질 거의 흡사하다 매우 만족하다,3,-0.77123976,2.6961207
5,좋아요 특히나 패디파츠 강추요,1,16,좋아요 특히나 패디파츠 강추요,좋다 나 패디 파츠 강추,3,3.181952,-1.3959848
5,길냥이용 길냥이용 으로 구매했어요 아주 잘먹네요 사료와 섞어줘두 잘먹구요 계속 구매할께요 저렴한 가격에 잘샀네요,1,62,길냥이용 길냥이용 으로 구매했어요 아주 잘먹네요 사료와 섞어줘두 잘먹구요 계속 구매할께요 저렴한 가격에 잘샀네요,길냥이 용 길냥이 용 구매 하다 아주 먹다 사료 섞다 먹다 계속 구매 하다 저렴하다 가격 사다,1,-0.68138105,1.2254338
2,이렇게 늦을 줄 알았다면 다른데서 시켰을 거에요.,0,27,이렇게 늦을 줄 알았다면 다른데서 시켰을 거에요,늦 줄 알다 데 시키다 거,3,-0.7852654,-1.2373575
5,맛 괜찬아요..인후염으로 고생해서 구매해봤어요~,1,26,맛 괜찬아요 인후염으로 고생해서 구매해봤어요,맛 괜찬아 인후 염 고생 하다 구매 해봤다,0,-0.43183422,0.8799108
5,좋아요~~~~~~재구매의사잇어요,1,17,좋아요 재구매의사잇어요,좋다 재다 의사 잇다,3,-2.278519,2.057796
2,효과 전혀없네요 갠치 샀나 싶네요,0,18,효과 전혀없네요 갠치 샀나 싶네요,효과 전혀 없다 개다 사다 싶다,3,3.1212628,-0.6209097
2,요즘 모기가 많아서 두개 구매했는데 일주일동안 1마리 통안에 들어갔네요 정말 효과가 있는지 궁금하네요,0,56,요즘 모기가 많아서 두개 구매했는데 일주일동안 1마리 통안에 들어갔네요 정말 효과가 있는지 궁금하네요,요즘 모기 많다 개 구매 하다 일주일 동안 마리 통안 들어가다 정말 효과 있다 궁금하다,0,-0.5073596,0.5203156
5,점착력이 구려보였는데 막상 딱 붙이고 하니까 아주 잘 붙고 떼기도 쉽네요. 집 전체를 작업중인데 부족하면 무조건 여기서 재구매입니다.,1,74,점착력이 구려보였는데 막상 딱 붙이고 하니까 아주 잘 붙고 떼기도 쉽네요 집 전체를 작업중인데 부족하면 무조건 여기서 재구매입니다,점착 구려 보이다 막상 붙이 하다 아주 자다 붙다 떼다 쉬다 집 전체 작업중 부족하다 무조건 여기 재다 이다,3,0.30700904,0.44388154
1,오자마자 씻어서 말렸는데 색이다 벗겨졌어요..코팅을 하시든지 안벗겨지게끔 만들시던지 해야할것같네요,0,54,오자마자 씻어서 말렸는데 색이다 벗겨졌어요 코팅을 하시든지 안벗겨지게끔 만들시던지 해야할것같네요,자마자 씻다 말리다 색 벗겨지다 코팅 하다 벗겨지다 만들다 하다 하다 같다,0,0.13506849,-0.48232707
5,떡볶이에 같이 넣어먹으려고 주문했는데 좋아요,1,24,떡볶이에 같이 넣어먹으려고 주문했는데 좋아요,떡볶이 넣다 먹다 주문 하다 좋다,1,-1.5414686,0.37422934
5,너무좋아요ㆍ선물해주니 너무 좋아합니다 ㆍ짱짱입니다,1,27,너무좋아요 선물해주니 너무 좋아합니다 짱짱입니다,좋다 선물 해주다 좋아하다 이다,3,-2.2640054,1.4481773
5,정말만족합니다 좋은 제품 저렴하게 구입 할수있어서 좋네요,1,31,정말만족합니다 좋은 제품 저렴하게 구입 할수있어서 좋네요,정말 만족하다 좋다 제품 저렴하다 구입 하다 좋다,0,0.23791593,1.6154431
2,딸아이랑 제머리했는데 너저분한 빗자루가 되었어요 아마 제가 시술을 잘못한 탓도 있겠지만 이전에 썻던 제품으로는 나름 만독을 했었는데 라는 생각이 들어 후한 평은 남기기가 어렵네여,0,99,딸아이랑 제머리했는데 너저분한 빗자루가 되었어요 아마 제가 시술을 잘못한 탓도 있겠지만 이전에 썻던 제품으로는 나름 만독을 했었는데 라는 생각이 들어 후한 평은 남기기가 어렵네여,딸아이 머리 하다 너저분하다 빗자루 되어다 아마 제 시술 잘못 탓 있다 이전 썻던 제품 나름 독 하다 생각 들다 후 평 남 기기 어렵다 여,0,-0.012659052,0.15340482
5,맨날 쓰던거. 향이 없어 쓰기 좋음,1,19,맨날 쓰던거 향이 없어 쓰기 좋음,쓰다 향 없다 쓰기 좋다,3,1.9871427,3.1798074
2,처음에는 사이즈가 적당했는데 입다보니 점점 무릎부분이 늘어나네요...이제 헐렁합니다,0,46,처음에는 사이즈가 적당했는데 입다보니 점점 무릎부분이 늘어나네요 이제 헐렁합니다,처음 사이즈 적당하다 입다 보다 점점 무릎 부분 늘어나다 이제 헐렁하다,3,0.98171556,-0.34866318
1,비싸게 주고샀는데 마카다미아 알맹이 뭐이리 자라요?? 콩인줄.. 다른 견과류 사다가 이번에 세번째 구매할땐 다른거 도전해봤는데 마카다미아는 실망입니다. 알맹이 코딱지만함,0,94,비싸게 주고샀는데 마카다미아 알맹이 뭐이리 자라요 콩인줄 다른 견과류 사다가 이번에 세번째 구매할땐 다른거 도전해봤는데 마카다미아는 실망입니다 알맹이 코딱지만함,비싸다 주다 사다 마카 미아 알맹이 뭐 자라 콩 줄 다른 견과류 다가 이번 세번 구매 하다 땐 다르다 도전 해봤다 마카 미아 실망 이다 알맹이 코딱지 함,0,-0.29252154,0.5936713
5,바이탈뷰티 메이드인 괜찬아요..,1,17,바이탈뷰티 메이드인 괜찬아요,바 이탈 뷰티 메이드 괜찬아,3,-0.04929686,0.19484127
5,예뻐요 조금 크긴 하지만 잘 낄게요 ㅎㅎ,1,22,예뻐요 조금 크긴 하지만 잘 낄게요,예쁘다 조금 크다 자다 끼다,3,1.8474741,-0.7301292
2,뚜껑 밀봉 불가능 해요. 굉장히 허술 ㅠㅠ,0,23,뚜껑 밀봉 불가능 해요 굉장히 허술,뚜껑 밀봉 불가능 해 굉장하다 허다 술,3,0.10936443,-1.611597
4,바디 크림으로 사용하려고 대용량 사봤는데 양이 많네요,1,29,바디 크림으로 사용하려고 대용량 사봤는데 양이 많네요,바디 크림 사용 하다 용량 사보다 양 많다,0,0.48463258,0.42954922
1,연락이 계속 안 되네요 연락 좀 주세요 아이폰 케이블 쪽에 발열이 너무 심해서 아이가 화상 입을뻔 했어요,0,58,연락이 계속 안 되네요 연락 좀 주세요 아이폰 케이블 쪽에 발열이 너무 심해서 아이가 화상 입을뻔 했어요,연락 계속 안 되다 연락 좀 줄다 아이폰 케이블 쪽 발열 심하다 아이 화상 입 뻔 하다,3,-0.4261713,-0.31976447
4,찌그러짐 없이 잘 포장되어서 왔구요 아직 안먹였는데 잘 먹었으면 좋겠어요,1,40,찌그러짐 없이 잘 포장되어서 왔구요 아직 안먹였는데 잘 먹었으면 좋겠어요,찌그러지다 자다 포장 되어다 오다 먹이다 자다 먹다 좋다,1,-2.3130152,-0.40929204
1,사장님 특사이즈로 시켰는데 계란만한 사이즈로만 보내주셨어요..반품하기 귀찮아서 그냥 먹긴할텐데 담부턴 마트에서 보고 사먹어야겠네요,0,72,사장님 특사이즈로 시켰는데 계란만한 사이즈로만 보내주셨어요 반품하기 귀찮아서 그냥 먹긴할텐데 담부턴 마트에서 보고 사먹어야겠네요,사장 특사 이즈 시키다 계란 사이즈 로만 보내다 반품 하다 귀찮다 그냥 먹다 하다 담 마트 보고 사먹다,1,-0.41456524,-0.61169404
5,반짝반짝 합니다 ㅎㅎ 잘쓰고 있어요 ! 감사합니다 !,1,29,반짝반짝 합니다 잘쓰고 있어요 감사합니다,하다 잘쓰다 있다 감사하다,0,0.29361975,1.8297583
5,아삭하면서 시원하고 그뒤에 오는 미ㅊ 매운맛 !말해뭐해~엄지척!!,1,36,아삭하면서 시원하고 그뒤에 오는 미 매운맛 말해뭐해 엄지척,삭 하다 시원하다 뒤 오다 밉다 맵다 맛 말 하다 뭐해 엄지 척,0,0.010404175,0.193338
1,제품은 좋으나 저랑은 안맞네요ㅜ,0,17,제품은 좋으나 저랑은 안맞네요,제품 좋다 저 맞다,3,2.3980289,-1.6011349
5,아기가 곽우유나 주스를 너무 눌러짜서 젖병에 담아주는데 유용할거 같아요.,1,40,아기가 곽우유나 주스를 너무 눌러짜서 젖병에 담아주는데 유용할거 같아요,아기 곽우유 주스 누르다 짜다 젖병 담다 유용하다 같다,3,-1.1665007,-0.5918317
2,"상품은 마음에 드는데..하필 이삿날 배송되어 배송기사님이 정신없는 틈을 타 대~충 조립하고 가셨네요ㅡㅡ침대헤드가 심하게 흔들려 전체적으로 봤더니 ""나사가 전부"" 반만 조여있었습니다",0,100,상품은 마음에 드는데 하필 이삿날 배송되어 배송기사님이 정신없는 틈을 타 대 충 조립하고 가셨네요 침대헤드가 심하게 흔들려 전체적으로 봤더니 나사가 전부 반만 조여있었습니다,상품 마음 들다 하필 이삿날 배송 되어다 배송 기사 정신 없다 틈 타 대다 충 조립 가다 침대 헤드 심하다 흔들리다 전체 보다 나사 전부 반 조이다,3,3.0361254,1.0512469
2,사실 외국 갔다 온 친구가 선물로 사와서 그 맛을 잊지 못해 주문하게되었는데 레몬의 그 신 맛이 훨씬 덜하네요ㅠㅠ,0,63,사실 외국 갔다 온 친구가 선물로 사와서 그 맛을 잊지 못해 주문하게되었는데 레몬의 그 신 맛이 훨씬 덜하네요,사실 외국 가다 온 친구 선물 사오다 그 맛 잊다 하다 주문 하다 되어다 레몬 그 신 맛 덜하다,0,-0.762154,0.39633083
2,저는 생각보다 불편하네요,0,13,저는 생각보다 불편하네요,저 생각 불편하다,3,1.2881852,-0.47827092
5,재구매 배송도빠르고 좋앙 항상여기서 주문해요,1,24,재구매 배송도빠르고 좋앙 항상여기서 주문해요,재다 배송 빠르다 좋다 항상 여기 주문 하다,2,-0.5269706,3.224674
5,배송은 보통이었던 거 같구요. 유명하다고해서 아는 동생 선물로 샀습니다. 동생이 만족했으면 좋겠네요.,1,56,배송은 보통이었던 거 같구요 유명하다고해서 아는 동생 선물로 샀습니다 동생이 만족했으면 좋겠네요,배송 보통 이다 거 같다 유명하다 고해 알다 동생 선물 사다 동생 만족하다 좋다,3,1.0367028,1.4929991
5,충전잘되여ㅛ 데이터로는 모르겠어요,1,18,충전잘되여 데이터로는 모르겠어요,충전 되다 데이터 모르다,3,-0.18949026,-1.9118917
2,이쁘지만 고리가 작아서 끼우기 쉽지 않네요,0,23,이쁘지만 고리가 작아서 끼우기 쉽지 않네요,이쁘다 고리 작다 끼우다 쉬다 않다,3,1.5443354,-0.6537912
1,냄새가 너무많이나네요..,0,13,냄새가 너무많이나네요,냄새 많다,3,-0.0523826,-0.63279307
2,그저그래요 피부과 압출이 훨좋은드,0,18,그저그래요 피부과 압출이 훨좋은드,그렇다 피부 압출 훨좋은드,3,1.1497419,-1.1854029
2,배송빠릅니다. 바르고 머리 말리면 푸석거리네요 전혀 부드럽지 않네요,0,37,배송빠릅니다 바르고 머리 말리면 푸석거리네요 전혀 부드럽지 않네요,배송 빠르다 바르다 머리 말리 푸석거리다 전혀 부드럽다 않다,2,0.24995512,1.8294941
4,아기태어나자마자부터 계속쓰고있어요,1,18,아기태어나자마자부터 계속쓰고있어요,아기 태어나다 자마자 계속 쓰다,3,-1.6046296,1.8656055
5,이쁘장하네요 많이 잡아오겠습니다,1,17,이쁘장하네요 많이 잡아오겠습니다,이쁘다 장하다 잡다,3,2.9390194,0.55609953
4,좋아요 싸게 잘 샀네여 배송도 주뭉하고 바로 다음날 왔어요 면이 얇아서 시원하고 편하게 입기 좋아여,1,55,좋아요 싸게 잘 샀네여 배송도 주뭉하고 바로 다음날 왔어요 면이 얇아서 시원하고 편하게 입기 좋아여,좋다 싸다 자다 사다 여 배송 주뭉 바로 다음 날 오다 면 얇다 시원하다 편하다 입다 좋다,3,2.244798,2.3874552
1,"재구매 바지원단이 툭 끊겼어요,, 그냥 신문지 찢어지듯 툭. 전 택부터 떼기도 했고 가격도 싸서 환불안하겠는데 다신 안사요",0,68,재구매 바지원단이 툭 끊겼어요 그냥 신문지 찢어지듯 툭 전 택부터 떼기도 했고 가격도 싸서 환불안하겠는데 다신 안사요,재다 바지 원단 툭 끊기다 그냥 신문지 찢어지다 툭 전 택 떼다 하다 가격 싸다 환 불안하다 다시다 사다,3,0.11364139,0.0061669773
2,엄청 맛있진 않고 쏘쏘 인거 같아요,0,19,엄청 맛있진 않고 쏘쏘 인거 같아요,맛있다 않다 쏘다 쏘다 같다,3,-1.2252322,-2.8037148
5,덕분에 태국에서 인터넷 잘 썼어요 배송도 다음날 바로오고 짱 좋았습니다 여행 같이 간친구한테도 링크 보내서 둘다 이 유심으로 여행 잘 했어요 ~,1,80,덕분에 태국에서 인터넷 잘 썼어요 배송도 다음날 바로오고 짱 좋았습니다 여행 같이 간친구한테도 링크 보내서 둘다 이 유심으로 여행 잘 했어요,덕분 태국 인터넷 자다 써다 배송 다음 날 바로 오다 짱 좋다 여행 간친 테 링크 보내다 두다 이 유심 여행 자다 하다,3,-0.08564262,0.56197846
5,재구매 아이가 좋아해서 계속 시키고 있어요 ㅎㅎ 늘 샘플도 챙겨주셔서 어디 놀러갈 때 가지고 나가기 좋아요 감사합니다,1,65,재구매 아이가 좋아해서 계속 시키고 있어요 늘 샘플도 챙겨주셔서 어디 놀러갈 때 가지고 나가기 좋아요 감사합니다,재다 아이 좋아하다 계속 시키다 있다 늘 샘플 챙기다 어디 놀다 갈다 때 가지 나가다 좋다 감사하다,3,-2.4660165,1.2352138
5,음..모양도 이쁘고...머리에 꽃았을때 이뻐요...,1,28,음 모양도 이쁘고 머리에 꽃았을때 이뻐요,음 모양 이쁘다 머리 꽃았 때 이쁘다,3,2.0116792,0.908224
2,그럭저럭 먹을만 해요,0,11,그럭저럭 먹을만 해요,먹다 해,1,-2.4902062,-0.04468274
1,비추.. 케이스 안빠짐..,0,14,비추 케이스 안빠짐,비추다 케이스 빠지다,3,0.585658,-1.0774568
