,score
56875,5
64805,5
129043,4
168819,2
32685,2
59767,2
120734,5
135657,2
178990,4
29372,2
29726,1
56721,5
36905,2
123558,5
53072,5
74851,5
48839,1
10383,5
55870,1
76208,4
51678,5
181180,2
164440,5
10922,2
149439,1
16548,5
179628,5
100935,1
109400,1
182710,5
68243,1
92018,2
146467,2
99066,5
12529,4
22104,2
189998,5
167268,5
112004,1
93384,5
51935,2
46570,5
108734,1
16144,5
38723,2
35715,2
157541,5
58468,1
25483,5
163950,2
91909,1
17847,5
56304,1
116942,2
19028,1
88995,5
63892,1
52145,5
129812,2
41099,4
98619,1
68835,5
23314,2
77658,1
182876,1
25783,1
135746,5
148593,2
161432,5
58078,2
77065,5
80456,2
36926,2
16190,4
187923,2
181657,5
147339,5
174548,5
72871,1
1059,1
29166,1
148346,2
144431,1
43556,5
11216,1
119770,2
120480,2
1653,2
126810,2
90278,5
80448,2
108614,1
25533,1
91620,1
112840,5
111584,2
104356,1
123653,2
8435,1
141566,5
20117,2
15903,4
185268,2
22125,5
153214,5
58007,2
98298,4
145513,4
181445,1
38157,4
155884,1
167719,2
179483,4
35572,5
136447,5
195373,2
184821,4
117289,2
103329,5
40017,2
176985,5
108188,1
16059,1
102585,4
65125,2
110856,1
38766,2
103445,5
118923,2
116058,5
147544,5
126387,2
109253,5
63534,2
22056,1
69259,4
134971,5
29844,4
43236,5
58890,2
4392,4
188401,1
68047,5
120632,5
106477,2
22007,2
167597,1
110562,5
4378,2
182715,5
191253,1
171366,2
115547,2
164458,5
27274,5
27606,1
105007,4
136248,2
184413,1
140413,1
51406,2
96829,1
92804,1
75756,4
40131,1
125196,5
87822,5
87377,5
123089,2
120444,2
80429,5
61811,5
87416,2
107039,2
155260,2
39560,4
168332,5
144539,5
156427,2
124117,5
113866,1
43232,1
67192,5
195520,5
118669,5
117659,5
93190,5
151664,1
167635,5
75234,2
43690,5
22723,2
25149,1
97911,5
65147,4
186671,5
9333,2
22394,2
149315,5
105231,2
71208,2
188938,5
69609,2
37552,1
84642,5
65951,2
113545,2
100551,5
131894,2
75461,2
54969,5
7195,1
152008,2
160804,2
119032,1
56026,1
97655,5
97015,5
118634,5
154868,2
187292,5
54869,1
77134,2
99934,2
121061,2
182531,1
182474,5
133391,5
43775,1
93924,2
154806,5
171903,5
139315,2
85408,2
171896,1
126785,5
159621,5
27060,1
92753,4
197682,5
103453,5
195884,2
2431,2
141564,1
78190,1
112117,5
114091,2
163258,2
189244,1
88377,2
7621,5
191255,1
128426,4
188856,2
13294,1
68016,2
123954,4
113129,4
90831,4
97231,1
141483,1
74924,4
156399,2
113046,1
120705,2
147238,2
143091,5
149138,5
20151,5
165579,5
46275,1
56612,5
75784,4
166089,2
69613,2
42482,2
7177,5
42112,5
197911,2
72853,2
186000,5
84688,5
43584,1
38086,2
30375,5
88265,5
177201,5
109873,5
175087,2
19079,5
132446,5
30317,2
84407,5
87049,2
152959,5
187015,2
97361,4
167746,1
145029,2
33957,2
158115,1
115665,5
164266,2
71774,2
30615,2
52307,1
9427,4
34598,5
36990,4
141956,2
146753,2
49704,5
162545,2
138897,2
83428,1
100035,2
33031,2
54135,5
99546,2
93357,1
25038,2
170314,2
2680,5
51311,4
82998,2
18916,2
196171,2
20842,5
96174,4
40758,2
181994,5
138713,2
171666,2
103508,5
54168,4
152952,2
150931,5
155960,1
126408,5
79621,5
125027,4
102845,5
122630,2
71036,1
107507,4
21346,1
12629,2
138993,5
145255,5
9186,5
27854,5
54501,2
155363,4
97139,5
11828,5
1649,5
96256,1
6549,4
171879,1
88169,5
14950,4
173790,5
144443,2
192548,4
143187,2
72035,5
55311,2
82912,1
102193,1
177037,2
101597,5
113236,5
173458,2
181884,5
165690,2
46950,5
157986,4
155732,5
145168,1
179655,5
79618,5
79509,2
124812,2
49764,5
6888,5
125276,5
126860,5
34642,2
86523,4
55093,5
82977,1
94191,5
59270,2
64051,5
6098,1
137276,5
124305,2
135722,5
99795,5
8249,5
84053,5
57741,2
2766,5
67203,1
5421,4
146015,5
135941,5
125097,5
118628,1
10454,2
181136,5
9573,1
194629,5
31897,5
145281,2
16895,1
8529,5
153038,4
53312,2
188921,5
93892,5
63902,5
12510,4
161388,5
42159,2
32731,2
101656,5
38056,2
116416,5
131422,2
192809,1
651,5
82076,2
166732,5
49858,4
8409,2
61728,1
89565,5
66925,1
54557,5
62881,2
142906,1
10677,2
27513,5
192396,5
144179,2
76284,2
61445,4
89841,2
159332,5
10525,5
23091,2
106605,1
107445,5
13873,1
57203,5
165572,2
158750,4
166261,5
63425,2
197812,5
75156,5
74997,5
140025,1
89684,2
156792,5
15318,1
93422,2
142882,1
13951,2
43445,1
66234,1
68474,1
97104,2
197616,2
79582,5
11086,5
174854,5
137469,2
68956,2
150042,5
52904,2
125495,2
194960,1
66942,5
74582,5
191737,2
110344,2
98602,5
42933,2
39642,2
61610,5
37372,2
54258,2
91711,5
117728,4
24640,5
1018,1
8201,2
152300,2
91077,5
153056,5
52604,2
170240,2
85737,5
59172,4
161035,5
53387,5
144551,5
107025,2
11662,5
581,1
195012,5
167667,4
139122,5
22546,5
29814,2
1328,1
13817,5
62460,2
83916,2
50464,5
96949,4
114138,2
8196,4
180842,2
126837,5
101655,2
161556,4
171851,1
20184,2
185873,2
33086,2
10326,2
7120,2
185536,5
143630,4
17387,1
100968,4
153458,5
126470,5
2762,2
156942,2
161645,5
114007,5
65192,4
13754,5
69954,2
32783,5
171049,1
112967,5
147254,5
11389,5
62134,1
9797,5
64295,2
143688,2
50573,4
129368,5
112767,5
71697,2
132240,1
88456,5
95506,5
91182,4
47201,2
178116,2
158506,2
153915,1
195829,2
10332,4
66147,2
569,5
32990,4
157966,5
164791,2
81802,4
109477,5
190904,1
71603,2
29325,1
143012,2
186363,4
56479,2
74361,2
183579,2
160908,5
115650,5
97005,1
28246,5
137699,5
80237,5
30017,5
63727,5
50187,5
43581,5
4005,5
131216,1
63954,5
62011,4
12447,2
120964,4
70974,2
159246,2
132314,5
30132,1
198546,5
137263,5
161634,5
37119,2
41883,2
194638,2
184483,1
60385,5
60395,1
151881,2
44315,1
82717,4
184983,1
112038,5
102668,2
58797,5
156577,5
197082,1
22629,5
34330,2
157498,5
12101,5
54825,1
43367,2
169269,1
99570,2
65647,2
160900,1
45999,2
74452,5
76713,2
51320,5
8916,5
34666,2
72796,4
165005,5
57450,2
176113,2
159721,5
135989,5
95742,2
79368,5
115519,2
155486,1
38408,1
155441,2
119881,2
128655,5
163137,4
166981,2
46521,5
32929,2
160207,1
126927,4
167095,5
118901,5
160773,2
164523,5
137314,2
94254,5
4008,5
101277,1
128915,2
159120,2
60161,4
125467,4
17829,2
161695,5
120316,5
105655,4
111439,5
141117,5
19137,1
150544,5
152188,4
60705,2
178016,2
107971,5
64018,1
150362,2
2635,5
114575,1
111956,2
35530,5
158287,5
167852,5
117132,4
5496,5
159548,2
89756,5
98713,4
131385,1
28868,5
170404,2
173840,5
107408,5
152133,4
103223,2
11895,1
95891,1
64750,5
162449,5
89796,2
161036,4
24661,2
168026,2
99820,2
109184,5
11871,2
58876,2
111236,1
179318,1
55954,1
180022,5
126718,5
70819,5
55969,2
166069,2
100922,1
5818,5
66739,1
90088,1
9941,5
122610,5
84715,5
174001,5
8563,1
48831,1
33339,5
61138,2
1093,5
152347,2
16217,1
13288,5
118171,5
170652,1
168545,4
153075,2
56932,2
107055,5
58479,2
198076,5
107872,5
192052,5
99206,1
101946,2
65469,5
110386,2
94403,2
143605,5
14692,1
154623,1
193991,1
173627,1
606,2
123252,1
91490,2
151537,1
125427,5
52161,1
140583,2
135359,4
195709,5
172803,2
109860,1
115349,5
46184,1
56688,4
197694,5
180124,5
662,2
23293,4
52316,1
44312,2
116180,5
65280,5
28951,4
15545,2
157737,4
73056,1
142562,5
57478,5
120834,2
73482,5
130980,4
43712,5
46918,1
69030,5
141751,2
130816,5
106294,1
45262,1
25871,2
118971,5
189484,5
94605,5
111,5
11913,4
117627,5
52452,1
44987,1
158001,2
88402,4
114171,5
29872,4
145995,4
85110,2
149920,1
194245,2
137346,2
170922,4
146420,2
69351,1
12872,2
146300,2
170585,1
65360,5
134150,5
39490,2
146381,2
198047,5
182488,2
19114,2
47371,2
170270,1
180957,1
142394,5
37730,5
53900,2
12177,1
179360,2
102438,1
20485,2
23285,2
38560,2
140059,5
126981,5
100439,1
120258,5
9393,5
178137,4
51222,5
40923,5
56186,5
193136,1
35930,5
22290,2
93768,2
75141,2
126999,5
122960,5
190967,1
76952,5
43550,2
39893,5
128510,2
106358,2
136628,4
77855,5
65306,2
184514,5
34661,2
14662,5
137108,5
156144,2
170046,4
85045,1
83812,2
92733,1
95316,5
85935,1
97678,2
123814,5
42517,1
195752,1
159970,4
155842,2
129709,2
126867,2
90145,5
185451,2
104517,5
14754,5
77877,1
187789,5
121624,2
161367,2
148249,5
111336,2
88711,2
142773,4
4166,2
169240,5
161121,5
152553,1
66020,4
89273,5
96425,2
55849,2
22652,5
110883,1
8456,5
93027,5
113734,1
71962,2
54080,1
155691,2
104122,1
163479,1
160440,2
170295,5
78673,5
149182,2
101755,5
93594,2
141287,1
25209,5
54424,5
178805,1
90347,5
46188,2
147770,4
69663,2
114647,5
20421,2
3245,2
178852,1
108368,5
128808,5
117955,4
191532,5
69417,2
120288,5
42728,5
68159,1
170966,2
57667,1
139433,5
79685,1
34293,5
64463,4
71905,5
8054,2
161423,4
129184,1
155043,5
161289,5
68344,5
196362,5
163737,4
20299,2
144568,2
182785,5
56683,4
81855,2
5017,2
142434,1
90971,5
133550,1
195345,5
195575,5
80690,5
37049,5
106208,4
131874,4
114877,5
188941,2
108491,2
6505,2
38625,2
69518,2
188267,2
122555,2
108086,4
163784,1
143810,5
93869,5
166503,5
14454,4
10150,1
90865,2
139471,5
161198,1
167912,4
117719,1
189317,5
174311,2
386,5
22055,2
189026,4
60367,2
19068,5
83223,4
50582,5
75291,5
56580,5
166388,5
7396,4
29468,2
109526,5
43079,5
87485,4
119744,4
141667,1
71941,1
167501,4
116391,1
90690,1
11647,4
136629,2
162553,2
98760,5
125723,2
12959,5
23845,5
39186,2
55173,2
9699,1
180737,5
86553,4
39474,5
152996,5
137713,1
5735,5
131406,4
196904,5
82734,2
197877,2
90706,2
113995,5
99692,1
75776,1
28437,5
188763,5
74684,1
26947,4
97558,2
172353,5
61916,2
79871,2
19813,2
193318,1
33171,5
166280,2
115873,5
64028,1
194386,5
18164,2
53848,2
179424,1
80056,5
86488,1
14689,4
64896,1
66120,4
10046,5
23177,4
116155,1
109698,5
121351,4
69628,2
174301,5
182820,1
3004,4
121410,1
141296,4
22328,1
132246,2
1651,5
135158,5
74763,5
128734,5
188893,2
136194,2
10656,1
127225,2
30400,4
48614,2
64258,5
69437,2
75509,5
17972,5
5360,5
155847,5
141744,5
94370,1
118117,2
99160,2
17835,2
125964,5
117773,2
125851,4
43070,4
97387,2
38483,2
101636,5
32291,2
80393,4
36401,5
21404,2
168688,1
22249,5
56284,5
103563,4
7794,5
73385,1
90550,2
1964,2
59439,5
193887,5
183095,5
73371,2
110619,1
82164,5
124824,2
155393,5
82587,5
166963,2
181464,2
110654,2
164903,1
52777,4
118592,5
56619,5
193809,1
192309,5
46666,5
66371,2
69352,2
33875,2
74629,2
115549,5
56493,5
52004,5
26001,5
63566,5
102832,5
34033,2
121872,2
45320,2
78913,2
22265,5
162447,2
186001,5
131821,2
151136,2
197632,4
94306,5
43570,5
84061,2
127101,2
149779,2
154925,5
131303,5
160379,5
171770,2
57068,5
45672,1
164130,2
31596,1
45519,5
17195,5
78433,5
105849,5
157585,5
22534,2
179913,5
60944,2
82920,1
5645,2
5474,2
185682,5
17682,5
127594,4
171914,5
112788,4
191322,2
71037,1
70104,5
60534,5
3211,5
78816,5
118993,5
119580,5
80464,5
177634,4
4054,2
184746,2
181205,5
140530,2
28046,2
122439,5
108958,5
174370,5
75885,1
178284,5
8297,2
159366,2
23103,2
198044,1
136829,1
12048,2
142034,5
36948,1
194690,5
138155,2
2361,5
61756,2
102693,5
82343,5
184061,1
168624,5
64565,5
19301,5
87266,5
34819,5
136659,5
7317,5
144075,1
185529,2
83679,2
169004,2
143074,5
39694,1
48366,5
116385,5
80006,4
151239,5
106004,1
50122,2
131476,1
131595,5
57211,1
51365,1
68228,1
143483,5
21673,5
72350,5
168305,1
164742,5
62051,5
179886,5
118667,2
177381,5
36378,5
151719,1
99140,5
4966,4
190069,5
30868,2
102381,2
90797,5
33017,5
155396,1
9223,2
10121,4
180892,5
19776,2
63186,5
93355,5
56420,2
188509,2
106518,5
176385,2
179527,2
53456,5
30455,2
20662,5
27852,5
145411,4
135973,1
78898,2
132578,4
133951,2
103850,4
52322,2
152749,5
122490,5
159165,2
11437,2
135764,5
167918,5
84547,2
19982,1
17117,2
42082,1
73708,5
83793,1
107111,2
5312,5
104268,5
179033,5
145503,2
123415,5
92852,5
63934,2
52201,2
82516,5
140339,2
107146,5
53356,2
76500,5
141586,5
149212,5
178297,1
170543,5
178576,2
12455,2
184549,2
150423,1
85056,5
120125,2
52626,1
156102,5
61546,4
83698,5
178209,5
107729,2
108163,1
118014,2
116553,2
1524,5
17736,2
88763,4
169986,2
32692,5
81131,4
31735,2
126475,5
75516,2
141736,5
49949,5
96541,2
78177,5
144570,1
160720,2
192298,1
179727,1
37900,5
189746,5
10047,5
52087,2
84004,2
159065,2
160614,2
137124,5
119452,2
151494,4
166870,2
148798,5
57724,1
167710,5
65599,1
192963,5
14859,2
88266,4
37536,5
154301,2
142871,5
152026,5
68108,5
42611,1
89420,1
159736,5
32666,2
72279,2
123184,2
60124,1
127021,2
30749,5
136535,4
44178,1
92137,2
160729,2
99124,5
28914,5
43668,2
163612,2
87351,2
120363,2
87540,2
142975,5
141207,2
80703,5
178313,2
157017,5
84073,5
174139,5
132313,5
183330,1
147392,1
4344,5
99484,5
8870,4
165829,4
145617,1
92923,5
122333,4
50092,5
94911,2
174088,4
93467,2
99736,5
101945,5
143796,5
156231,5
183199,2
195799,4
169051,2
84235,4
96305,1
198591,1
131140,2
115817,2
12610,4
157705,2
7369,5
74191,5
42387,5
27574,1
186985,5
82493,2
183777,5
75169,5
109582,2
155323,5
191512,5
72850,1
66713,5
6334,5
152969,5
56067,2
77804,1
137693,1
111497,2
193365,4
50640,2
112884,2
124902,5
69326,5
60306,1
185674,1
24526,2
47298,5
168369,5
24521,2
13882,5
161468,2
37956,2
27223,5
110500,1
61069,5
192835,1
4809,5
107636,5
138978,5
109706,4
6938,2
2246,2
45163,2
148445,1
21490,2
33699,5
144054,2
131625,2
193150,2
112315,5
117386,5
133315,5
23650,2
112978,4
6993,1
150637,1
117574,5
103279,5
73572,5
179339,5
59171,2
32132,5
187179,4
131682,5
95565,2
164013,5
14410,5
180548,2
146034,1
36075,2
181801,4
82878,5
70856,2
66262,2
23010,5
11612,2
33836,2
46746,5
101248,1
34346,1
76718,1
129042,5
102844,2
144162,5
148860,5
167066,5
11257,1
129206,5
139592,1
122589,5
160370,2
138579,5
152019,1
36722,2
188383,5
19119,5
110656,5
35068,1
114960,2
186305,4
21661,2
84269,1
191581,4
52618,5
49826,5
74194,5
167546,5
154165,1
55341,2
43037,5
114023,2
128386,1
194070,2
183644,2
39760,4
129130,5
44187,2
104768,5
120650,5
24119,5
146193,2
28025,5
156017,5
164496,5
45654,5
116449,5
182210,5
134708,1
141123,4
76401,5
124431,4
34999,1
52769,1
147687,2
142937,1
151574,5
67336,2
18127,2
112680,2
69026,5
146853,2
83788,4
137884,1
67938,1
115691,5
10483,2
69500,2
12325,5
19387,5
35684,2
36850,2
78073,5
12916,2
63482,2
47242,2
55592,2
51050,2
131844,5
91822,1
145127,1
3344,1
127775,4
125677,2
52137,2
125096,5
76650,1
185250,1
167774,2
113260,4
9792,2
145484,4
141803,2
17376,5
112413,2
63164,1
104516,1
128997,5
188142,5
115134,5
186414,2
57563,5
37891,1
103724,5
193839,2
33022,5
59244,2
161411,2
170536,2
15098,2
69704,5
102663,2
28625,1
99137,5
177574,4
157763,2
17756,5
103972,2
74908,5
168824,5
112041,2
4295,2
62398,5
179835,4
16060,1
170229,4
81304,2
166312,5
125818,5
135650,5
165493,5
137253,5
7092,2
102470,2
49602,5
145338,1
63539,5
171230,5
183984,5
109104,2
86160,5
137454,1
98274,5
99696,5
87858,5
173886,5
163543,5
122371,2
137134,4
24997,4
58255,5
144554,2
27431,1
158408,5
5223,4
18513,5
74342,5
85825,5
2003,1
94623,5
18050,1
96277,5
88608,5
175186,5
91374,5
37472,1
13414,5
120835,2
83191,2
81876,5
96127,5
16782,5
110528,5
86392,5
96163,2
160700,2
108804,1
43015,2
88924,2
169411,5
27938,5
183624,2
33474,4
114397,2
148367,2
111052,5
56467,5
54156,2
193548,2
197286,5
47997,2
196624,4
157830,2
67549,2
123916,2
10873,4
23031,5
53501,2
65549,5
121094,4
173500,5
13698,2
36505,5
75328,5
11702,5
160245,2
162091,5
49530,1
109557,1
179481,5
97459,5
11898,5
92275,1
4285,5
189665,5
171048,5
68259,5
176195,5
27573,1
190831,5
6214,2
47584,5
93275,5
265,5
101464,2
65387,2
139470,5
42067,5
49206,5
2078,4
147761,5
12946,2
26418,5
28290,5
128599,4
108909,5
105449,5
94618,5
90894,1
130630,5
51239,5
44449,1
57106,1
120333,4
4055,5
144912,1
137375,5
189064,5
168029,2
67035,2
184354,5
114536,5
140764,5
97199,4
25562,1
162699,1
39380,1
5338,1
895,2
108842,1
109262,5
35761,5
89291,5
35842,5
52255,1
633,2
114434,5
193230,2
16742,2
131275,1
46363,5
109752,1
29080,5
51026,4
42127,1
24033,5
49166,2
110890,2
146267,1
115009,2
196086,5
47877,2
161494,2
177081,2
49883,2
141792,2
48067,2
41852,1
55416,1
179539,2
36004,5
39763,5
36599,5
183070,5
38667,5
18454,4
119381,2
60081,5
111005,5
67329,1
66220,5
10036,5
101890,5
103998,2
95648,1
74648,1
48972,2
104746,1
37330,1
191325,2
140708,5
17906,5
9239,2
144668,2
67272,4
130166,2
163563,2
1605,2
121674,5
160827,1
80649,2
79487,5
163836,5
35007,2
83253,2
20269,2
186519,5
12958,4
64822,2
76148,5
161719,1
90402,1
156080,5
131456,1
124642,2
179723,2
125141,5
145697,2
17696,5
142165,5
118601,2
15686,1
34582,2
113951,5
90604,5
64218,5
3079,5
65218,2
58750,5
61877,5
198413,4
129898,5
159715,5
166786,1
142629,5
100172,2
188663,5
187366,2
24108,5
22157,2
60894,5
26960,2
14153,2
131206,1
99771,2
72437,5
111121,1
48639,5
4564,4
93290,4
53765,2
176214,2
68300,5
46986,2
178232,5
94355,4
12002,4
42403,1
180926,5
169282,5
79565,5
19993,5
128981,5
16515,5
140208,4
104123,1
8636,2
33579,4
166943,1
158738,1
47480,1
19176,2
124719,5
160993,5
22599,2
105040,5
171223,2
134947,2
33649,5
106812,2
127998,5
101634,5
165463,4
91172,2
27672,5
19523,5
31986,5
40592,2
107312,5
152948,2
162209,5
119173,2
65054,1
79567,5
283,4
189813,5
134746,2
184442,5
20540,2
54751,2
94100,1
29619,2
105157,4
154712,5
42428,5
60338,1
166223,2
120088,5
58799,1
26618,5
163690,1
104496,5
103661,2
141175,2
59421,2
195695,2
76855,4
1440,5
52089,1
41141,1
127075,5
28492,5
19090,2
23718,5
162010,5
198229,2
140451,2
104060,1
185523,1
56781,5
188693,5
183030,5
33133,2
184515,1
38722,4
4175,5
112425,5
30970,2
67752,5
100494,1
115322,5
94892,1
139875,5
145959,5
146123,5
138387,5
75684,1
41181,5
151702,2
107442,5
53950,2
73375,2
84968,5
138150,4
176965,1
176199,1
138179,5
89154,5
32344,5
174716,2
168182,1
139271,5
36477,5
190167,2
49264,5
169115,2
70557,2
164241,4
171822,2
35192,5
160738,2
42838,1
110151,5
53022,1
81818,5
180051,2
187816,2
56956,1
44254,5
40961,1
42453,5
91606,5
97109,4
14953,2
95292,5
21587,5
129582,5
147429,2
69190,2
134441,2
63225,5
134769,5
162017,4
124673,5
162200,5
27211,2
24014,2
139467,5
112271,2
120799,2
32356,2
30016,1
141169,2
139463,5
46408,2
144747,5
38107,2
120173,5
35306,1
150590,1
70005,2
106708,1
4139,5
126364,1
136679,2
195092,2
132042,2
155949,5
174059,4
104257,5
194430,5
127350,5
54914,5
32008,5
189230,5
197080,2
114710,1
163477,5
7973,1
169399,2
171682,5
17518,4
30514,5
8651,5
51025,2
26421,2
11124,5
7209,5
102342,5
9199,4
63611,5
127105,1
2979,5
137418,5
118345,4
3137,5
22223,5
7556,2
64800,2
138636,1
182592,2
45937,5
159126,1
142531,1
158269,1
98478,2
127728,5
105054,4
107616,5
159223,2
159298,2
90361,2
93571,2
119681,1
13250,2
173586,5
163450,5
28497,5
115398,1
83474,2
138194,2
199028,2
79632,5
128198,5
175889,5
22664,1
174281,2
178767,4
20702,2
137224,2
25124,2
54408,2
101776,5
715,2
93118,1
160082,4
175310,1
120232,2
131443,5
110650,2
193868,5
37103,2
112981,5
137635,4
132249,1
165901,4
137185,5
62891,5
57860,1
106444,2
185648,5
127408,5
133474,1
76088,2
162835,5
39179,2
13280,1
55175,1
72180,5
94385,2
85226,5
26497,5
5838,5
168949,2
173416,2
185197,4
178073,2
117716,5
193429,2
175830,5
56443,5
117957,1
84226,4
163516,5
94933,1
175105,2
31584,5
31085,5
118384,5
155810,2
104034,2
97526,5
25866,5
86916,1
146446,5
192451,4
48052,1
13920,5
50484,5
193221,5
187099,2
23141,2
149680,1
10796,4
116794,2
69439,5
149379,1
88,4
139669,4
117186,5
186958,5
82787,2
22784,5
100730,2
96474,5
186789,1
119387,4
16263,4
41258,5
139016,2
83069,5
134484,4
100516,5
36882,5
179948,5
195910,2
13617,5
106414,1
10527,2
63488,2
170005,5
28447,5
9371,4
125051,5
77220,5
7889,5
164624,2
154507,2
95662,2
51349,5
85983,5
167294,2
178720,2
79919,5
102284,5
97192,2
160728,5
153682,5
192165,1
42345,2
33425,4
179492,2
173707,2
153765,5
175940,5
189311,2
8261,5
106919,5
183945,5
157212,2
124932,4
165171,2
76335,5
141265,5
195985,4
152363,2
161098,1
11504,5
75833,5
22666,1
90617,5
118834,5
183320,2
74872,4
174594,5
89412,5
64664,2
29273,4
18524,5
116207,5
166648,5
110597,5
25641,5
137580,2
11356,2
47785,1
186224,2
22359,5
180224,2
105597,2
138455,1
82453,5
39795,5
66021,5
73545,5
131807,5
115980,5
64244,1
67289,5
19954,2
183761,5
175859,2
105684,2
117823,5
37363,1
59360,5
198725,2
93458,4
111448,2
44168,5
149540,5
178883,1
8130,4
24998,2
184188,2
53140,5
124926,5
74330,5
88393,1
104759,2
131471,5
100787,2
166058,5
19917,5
136542,4
186992,2
134314,5
153796,2
99485,2
85551,5
31314,1
29075,2
166997,4
35486,5
87932,5
191094,2
155675,5
160549,2
111231,2
81052,5
193404,2
38532,5
86148,2
13510,2
73130,2
143234,5
51263,2
157857,2
85117,5
41088,5
12159,1
122577,2
13486,2
66030,4
34712,1
182011,4
25462,2
116017,5
183546,2
48422,5
87019,5
156804,5
66295,5
104524,5
26783,5
165631,1
160300,2
69432,2
62435,2
9589,4
146339,2
172345,1
158224,5
57538,2
133153,1
58770,5
93160,5
181522,2
7093,2
46808,1
15428,1
104132,5
159336,1
185800,2
194553,2
186857,2
116331,1
118692,2
177366,2
57213,5
97773,2
144600,5
121823,5
140619,2
136851,5
191070,5
2901,5
41808,5
88892,2
31198,2
167292,1
52707,5
107010,4
113322,5
31094,1
21912,1
81190,4
86721,5
4817,1
155953,1
147917,5
183206,2
43974,5
87403,5
168508,5
148224,5
182520,2
121765,5
75327,5
6474,5
183193,5
186838,2
105836,5
25448,1
17130,4
80741,2
125671,2
23932,2
165752,4
37822,5
146077,2
74676,5
151184,5
3653,5
4255,2
176662,1
28882,2
189284,1
130053,5
135326,1
69033,5
197975,5
121562,5
122920,5
67411,2
62293,2
101309,5
16505,1
175676,5
93460,2
11213,5
48869,5
41226,4
177732,5
78690,2
157639,2
93244,5
1323,5
28317,2
160992,2
79379,5
2736,2
137308,4
186344,5
83829,1
163979,2
74105,5
17156,2
159013,5
166368,5
121109,2
122751,5
17775,5
4506,2
142815,1
13495,2
107355,5
71803,2
120629,2
63173,2
93751,5
28102,2
131758,5
69570,2
125799,2
133411,2
182807,2
24429,2
609,5
141996,2
104861,2
91837,5
103762,1
10679,5
155628,2
4131,2
21834,5
58504,1
182034,2
143304,5
166033,2
20914,4
114379,2
165607,5
59564,5
165496,2
117981,2
111639,5
182893,1
79193,2
111912,1
161011,5
137299,2
30233,5
7333,5
148895,5
58222,2
73060,4
18599,1
52902,5
106980,1
113531,4
18038,2
138913,2
30162,1
81827,5
67718,4
67933,4
158346,4
8863,5
141607,1
12087,2
101080,5
54687,2
116351,5
49920,2
6143,1
6248,5
157998,2
142076,2
191293,2
186727,5
17323,5
23342,4
166903,2
80298,5
120464,2
91290,2
83860,4
24488,5
166164,5
179661,2
71698,5
189610,5
171702,4
112331,5
197157,5
74276,2
17730,5
181741,5
4912,5
74999,2
4123,4
55215,5
65816,5
198417,5
139929,1
