,label
56875,1
64805,1
129043,1
168819,0
32685,0
59767,0
120734,1
135657,0
178990,1
29372,0
29726,0
56721,1
36905,0
123558,1
53072,1
74851,1
48839,0
10383,1
55870,0
76208,1
51678,1
181180,0
164440,1
10922,0
149439,0
16548,1
179628,1
100935,0
109400,0
182710,1
68243,0
92018,0
146467,0
99066,1
12529,1
22104,0
189998,1
167268,1
112004,0
93384,1
51935,0
46570,1
108734,0
16144,1
38723,0
35715,0
157541,1
58468,0
25483,1
163950,0
91909,0
17847,1
56304,0
116942,0
19028,0
88995,1
63892,0
52145,1
129812,0
41099,1
98619,0
68835,1
23314,0
77658,0
182876,0
25783,0
135746,1
148593,0
161432,1
58078,0
77065,1
80456,0
36926,0
16190,1
187923,0
181657,1
147339,1
174548,1
72871,0
1059,0
29166,0
148346,0
144431,0
43556,1
11216,0
119770,0
120480,0
1653,0
126810,0
90278,1
80448,0
108614,0
25533,0
91620,0
112840,1
111584,0
104356,0
123653,0
8435,0
141566,1
20117,0
15903,1
185268,0
22125,1
153214,1
58007,0
98298,1
145513,1
181445,0
38157,1
155884,0
167719,0
179483,1
35572,1
136447,1
195373,0
184821,1
117289,0
103329,1
40017,0
176985,1
108188,0
16059,0
102585,1
65125,0
110856,0
38766,0
103445,1
118923,0
116058,1
147544,1
126387,0
109253,1
63534,0
22056,0
69259,1
134971,1
29844,1
43236,1
58890,0
4392,1
188401,0
68047,1
120632,1
106477,0
22007,0
167597,0
110562,1
4378,0
182715,1
191253,0
171366,0
115547,0
164458,1
27274,1
27606,0
105007,1
136248,0
184413,0
140413,0
51406,0
96829,0
92804,0
75756,1
40131,0
125196,1
87822,1
87377,1
123089,0
120444,0
80429,1
61811,1
87416,0
107039,0
155260,0
39560,1
168332,1
144539,1
156427,0
124117,1
113866,0
43232,0
67192,1
195520,1
118669,1
117659,1
93190,1
151664,0
167635,1
75234,0
43690,1
22723,0
25149,0
97911,1
65147,1
186671,1
9333,0
22394,0
149315,1
105231,0
71208,0
188938,1
69609,0
37552,0
84642,1
65951,0
113545,0
100551,1
131894,0
75461,0
54969,1
7195,0
152008,0
160804,0
119032,0
56026,0
97655,1
97015,1
118634,1
154868,0
187292,1
54869,0
77134,0
99934,0
121061,0
182531,0
182474,1
133391,1
43775,0
93924,0
154806,1
171903,1
139315,0
85408,0
171896,0
126785,1
159621,1
27060,0
92753,1
197682,1
103453,1
195884,0
2431,0
141564,0
78190,0
112117,1
114091,0
163258,0
189244,0
88377,0
7621,1
191255,0
128426,1
188856,0
13294,0
68016,0
123954,1
113129,1
90831,1
97231,0
141483,0
74924,1
156399,0
113046,0
120705,0
147238,0
143091,1
149138,1
20151,1
165579,1
46275,0
56612,1
75784,1
166089,0
69613,0
42482,0
7177,1
42112,1
197911,0
72853,0
186000,1
84688,1
43584,0
38086,0
30375,1
88265,1
177201,1
109873,1
175087,0
19079,1
132446,1
30317,0
84407,1
87049,0
152959,1
187015,0
97361,1
167746,0
145029,0
33957,0
158115,0
115665,1
164266,0
71774,0
30615,0
52307,0
9427,1
34598,1
36990,1
141956,0
146753,0
49704,1
162545,0
138897,0
83428,0
100035,0
33031,0
54135,1
99546,0
93357,0
25038,0
170314,0
2680,1
51311,1
82998,0
18916,0
196171,0
20842,1
96174,1
40758,0
181994,1
138713,0
171666,0
103508,1
54168,1
152952,0
150931,1
155960,0
126408,1
79621,1
125027,1
102845,1
122630,0
71036,0
107507,1
21346,0
12629,0
138993,1
145255,1
9186,1
27854,1
54501,0
155363,1
97139,1
11828,1
1649,1
96256,0
6549,1
171879,0
88169,1
14950,1
173790,1
144443,0
192548,1
143187,0
72035,1
55311,0
82912,0
102193,0
177037,0
101597,1
113236,1
173458,0
181884,1
165690,0
46950,1
157986,1
155732,1
145168,0
179655,1
79618,1
79509,0
124812,0
49764,1
6888,1
125276,1
126860,1
34642,0
86523,1
55093,1
82977,0
94191,1
59270,0
64051,1
6098,0
137276,1
124305,0
135722,1
99795,1
8249,1
84053,1
57741,0
2766,1
67203,0
5421,1
146015,1
135941,1
125097,1
118628,0
10454,0
181136,1
9573,0
194629,1
31897,1
145281,0
16895,0
8529,1
153038,1
53312,0
188921,1
93892,1
63902,1
12510,1
161388,1
42159,0
32731,0
101656,1
38056,0
116416,1
131422,0
192809,0
651,1
82076,0
166732,1
49858,1
8409,0
61728,0
89565,1
66925,0
54557,1
62881,0
142906,0
10677,0
27513,1
192396,1
144179,0
76284,0
61445,1
89841,0
159332,1
10525,1
23091,0
106605,0
107445,1
13873,0
57203,1
165572,0
158750,1
166261,1
63425,0
197812,1
75156,1
74997,1
140025,0
89684,0
156792,1
15318,0
93422,0
142882,0
13951,0
43445,0
66234,0
68474,0
97104,0
197616,0
79582,1
11086,1
174854,1
137469,0
68956,0
150042,1
52904,0
125495,0
194960,0
66942,1
74582,1
191737,0
110344,0
98602,1
42933,0
39642,0
61610,1
37372,0
54258,0
91711,1
117728,1
24640,1
1018,0
8201,0
152300,0
91077,1
153056,1
52604,0
170240,0
85737,1
59172,1
161035,1
53387,1
144551,1
107025,0
11662,1
581,0
195012,1
167667,1
139122,1
22546,1
29814,0
1328,0
13817,1
62460,0
83916,0
50464,1
96949,1
114138,0
8196,1
180842,0
126837,1
101655,0
161556,1
171851,0
20184,0
185873,0
33086,0
10326,0
7120,0
185536,1
143630,1
17387,0
100968,1
153458,1
126470,1
2762,0
156942,0
161645,1
114007,1
65192,1
13754,1
69954,0
32783,1
171049,0
112967,1
147254,1
11389,1
62134,0
9797,1
64295,0
143688,0
50573,1
129368,1
112767,1
71697,0
132240,0
88456,1
95506,1
91182,1
47201,0
178116,0
158506,0
153915,0
195829,0
10332,1
66147,0
569,1
32990,1
157966,1
164791,0
81802,1
109477,1
190904,0
71603,0
29325,0
143012,0
186363,1
56479,0
74361,0
183579,0
160908,1
115650,1
97005,0
28246,1
137699,1
80237,1
30017,1
63727,1
50187,1
43581,1
4005,1
131216,0
63954,1
62011,1
12447,0
120964,1
70974,0
159246,0
132314,1
30132,0
198546,1
137263,1
161634,1
37119,0
41883,0
194638,0
184483,0
60385,1
60395,0
151881,0
44315,0
82717,1
184983,0
112038,1
102668,0
58797,1
156577,1
197082,0
22629,1
34330,0
157498,1
12101,1
54825,0
43367,0
169269,0
99570,0
65647,0
160900,0
45999,0
74452,1
76713,0
51320,1
8916,1
34666,0
72796,1
165005,1
57450,0
176113,0
159721,1
135989,1
95742,0
79368,1
115519,0
155486,0
38408,0
155441,0
119881,0
128655,1
163137,1
166981,0
46521,1
32929,0
160207,0
126927,1
167095,1
118901,1
160773,0
164523,1
137314,0
94254,1
4008,1
101277,0
128915,0
159120,0
60161,1
125467,1
17829,0
161695,1
120316,1
105655,1
111439,1
141117,1
19137,0
150544,1
152188,1
60705,0
178016,0
107971,1
64018,0
150362,0
2635,1
114575,0
111956,0
35530,1
158287,1
167852,1
117132,1
5496,1
159548,0
89756,1
98713,1
131385,0
28868,1
170404,0
173840,1
107408,1
152133,1
103223,0
11895,0
95891,0
64750,1
162449,1
89796,0
161036,1
24661,0
168026,0
99820,0
109184,1
11871,0
58876,0
111236,0
179318,0
55954,0
180022,1
126718,1
70819,1
55969,0
166069,0
100922,0
5818,1
66739,0
90088,0
9941,1
122610,1
84715,1
174001,1
8563,0
48831,0
33339,1
61138,0
1093,1
152347,0
16217,0
13288,1
118171,1
170652,0
168545,1
153075,0
56932,0
107055,1
58479,0
198076,1
107872,1
192052,1
99206,0
101946,0
65469,1
110386,0
94403,0
143605,1
14692,0
154623,0
193991,0
173627,0
606,0
123252,0
91490,0
151537,0
125427,1
52161,0
140583,0
135359,1
195709,1
172803,0
109860,0
115349,1
46184,0
56688,1
197694,1
180124,1
662,0
23293,1
52316,0
44312,0
116180,1
65280,1
28951,1
15545,0
157737,1
73056,0
142562,1
57478,1
120834,0
73482,1
130980,1
43712,1
46918,0
69030,1
141751,0
130816,1
106294,0
45262,0
25871,0
118971,1
189484,1
94605,1
111,1
11913,1
117627,1
52452,0
44987,0
158001,0
88402,1
114171,1
29872,1
145995,1
85110,0
149920,0
194245,0
137346,0
170922,1
146420,0
69351,0
12872,0
146300,0
170585,0
65360,1
134150,1
39490,0
146381,0
198047,1
182488,0
19114,0
47371,0
170270,0
180957,0
142394,1
37730,1
53900,0
12177,0
179360,0
102438,0
20485,0
23285,0
38560,0
140059,1
126981,1
100439,0
120258,1
9393,1
178137,1
51222,1
40923,1
56186,1
193136,0
35930,1
22290,0
93768,0
75141,0
126999,1
122960,1
190967,0
76952,1
43550,0
39893,1
128510,0
106358,0
136628,1
77855,1
65306,0
184514,1
34661,0
14662,1
137108,1
156144,0
170046,1
85045,0
83812,0
92733,0
95316,1
85935,0
97678,0
123814,1
42517,0
195752,0
159970,1
155842,0
129709,0
126867,0
90145,1
185451,0
104517,1
14754,1
77877,0
187789,1
121624,0
161367,0
148249,1
111336,0
88711,0
142773,1
4166,0
169240,1
161121,1
152553,0
66020,1
89273,1
96425,0
55849,0
22652,1
110883,0
8456,1
93027,1
113734,0
71962,0
54080,0
155691,0
104122,0
163479,0
160440,0
170295,1
78673,1
149182,0
101755,1
93594,0
141287,0
25209,1
54424,1
178805,0
90347,1
46188,0
147770,1
69663,0
114647,1
20421,0
3245,0
178852,0
108368,1
128808,1
117955,1
191532,1
69417,0
120288,1
42728,1
68159,0
170966,0
57667,0
139433,1
79685,0
34293,1
64463,1
71905,1
8054,0
161423,1
129184,0
155043,1
161289,1
68344,1
196362,1
163737,1
20299,0
144568,0
182785,1
56683,1
81855,0
5017,0
142434,0
90971,1
133550,0
195345,1
195575,1
80690,1
37049,1
106208,1
131874,1
114877,1
188941,0
108491,0
6505,0
38625,0
69518,0
188267,0
122555,0
108086,1
163784,0
143810,1
93869,1
166503,1
14454,1
10150,0
90865,0
139471,1
161198,0
167912,1
117719,0
189317,1
174311,0
386,1
22055,0
189026,1
60367,0
19068,1
83223,1
50582,1
75291,1
56580,1
166388,1
7396,1
29468,0
109526,1
43079,1
87485,1
119744,1
141667,0
71941,0
167501,1
116391,0
90690,0
11647,1
136629,0
162553,0
98760,1
125723,0
12959,1
23845,1
39186,0
55173,0
9699,0
180737,1
86553,1
39474,1
152996,1
137713,0
5735,1
131406,1
196904,1
82734,0
197877,0
90706,0
113995,1
99692,0
75776,0
28437,1
188763,1
74684,0
26947,1
97558,0
172353,1
61916,0
79871,0
19813,0
193318,0
33171,1
166280,0
115873,1
64028,0
194386,1
18164,0
53848,0
179424,0
80056,1
86488,0
14689,1
64896,0
66120,1
10046,1
23177,1
116155,0
109698,1
121351,1
69628,0
174301,1
182820,0
3004,1
121410,0
141296,1
22328,0
132246,0
1651,1
135158,1
74763,1
128734,1
188893,0
136194,0
10656,0
127225,0
30400,1
48614,0
64258,1
69437,0
75509,1
17972,1
5360,1
155847,1
141744,1
94370,0
118117,0
99160,0
17835,0
125964,1
117773,0
125851,1
43070,1
97387,0
38483,0
101636,1
32291,0
80393,1
36401,1
21404,0
168688,0
22249,1
56284,1
103563,1
7794,1
73385,0
90550,0
1964,0
59439,1
193887,1
183095,1
73371,0
110619,0
82164,1
124824,0
155393,1
82587,1
166963,0
181464,0
110654,0
164903,0
52777,1
118592,1
56619,1
193809,0
192309,1
46666,1
66371,0
69352,0
33875,0
74629,0
115549,1
56493,1
52004,1
26001,1
63566,1
102832,1
34033,0
121872,0
45320,0
78913,0
22265,1
162447,0
186001,1
131821,0
151136,0
197632,1
94306,1
43570,1
84061,0
127101,0
149779,0
154925,1
131303,1
160379,1
171770,0
57068,1
45672,0
164130,0
31596,0
45519,1
17195,1
78433,1
105849,1
157585,1
22534,0
179913,1
60944,0
82920,0
5645,0
5474,0
185682,1
17682,1
127594,1
171914,1
112788,1
191322,0
71037,0
70104,1
60534,1
3211,1
78816,1
118993,1
119580,1
80464,1
177634,1
4054,0
184746,0
181205,1
140530,0
28046,0
122439,1
108958,1
174370,1
75885,0
178284,1
8297,0
159366,0
23103,0
198044,0
136829,0
12048,0
142034,1
36948,0
194690,1
138155,0
2361,1
61756,0
102693,1
82343,1
184061,0
168624,1
64565,1
19301,1
87266,1
34819,1
136659,1
7317,1
144075,0
185529,0
83679,0
169004,0
143074,1
39694,0
48366,1
116385,1
80006,1
151239,1
106004,0
50122,0
131476,0
131595,1
57211,0
51365,0
68228,0
143483,1
21673,1
72350,1
168305,0
164742,1
62051,1
179886,1
118667,0
177381,1
36378,1
151719,0
99140,1
4966,1
190069,1
30868,0
102381,0
90797,1
33017,1
155396,0
9223,0
10121,1
180892,1
19776,0
63186,1
93355,1
56420,0
188509,0
106518,1
176385,0
179527,0
53456,1
30455,0
20662,1
27852,1
145411,1
135973,0
78898,0
132578,1
133951,0
103850,1
52322,0
152749,1
122490,1
159165,0
11437,0
135764,1
167918,1
84547,0
19982,0
17117,0
42082,0
73708,1
83793,0
107111,0
5312,1
104268,1
179033,1
145503,0
123415,1
92852,1
63934,0
52201,0
82516,1
140339,0
107146,1
53356,0
76500,1
141586,1
149212,1
178297,0
170543,1
178576,0
12455,0
184549,0
150423,0
85056,1
120125,0
52626,0
156102,1
61546,1
83698,1
178209,1
107729,0
108163,0
118014,0
116553,0
1524,1
17736,0
88763,1
169986,0
32692,1
81131,1
31735,0
126475,1
75516,0
141736,1
49949,1
96541,0
78177,1
144570,0
160720,0
192298,0
179727,0
37900,1
189746,1
10047,1
52087,0
84004,0
159065,0
160614,0
137124,1
119452,0
151494,1
166870,0
148798,1
57724,0
167710,1
65599,0
192963,1
14859,0
88266,1
37536,1
154301,0
142871,1
152026,1
68108,1
42611,0
89420,0
159736,1
32666,0
72279,0
123184,0
60124,0
127021,0
30749,1
136535,1
44178,0
92137,0
160729,0
99124,1
28914,1
43668,0
163612,0
87351,0
120363,0
87540,0
142975,1
141207,0
80703,1
178313,0
157017,1
84073,1
174139,1
132313,1
183330,0
147392,0
4344,1
99484,1
8870,1
165829,1
145617,0
92923,1
122333,1
50092,1
94911,0
174088,1
93467,0
99736,1
101945,1
143796,1
156231,1
183199,0
195799,1
169051,0
84235,1
96305,0
198591,0
131140,0
115817,0
12610,1
157705,0
7369,1
74191,1
42387,1
27574,0
186985,1
82493,0
183777,1
75169,1
109582,0
155323,1
191512,1
72850,0
66713,1
6334,1
152969,1
56067,0
77804,0
137693,0
111497,0
193365,1
50640,0
112884,0
124902,1
69326,1
60306,0
185674,0
24526,0
47298,1
168369,1
24521,0
13882,1
161468,0
37956,0
27223,1
110500,0
61069,1
192835,0
4809,1
107636,1
138978,1
109706,1
6938,0
2246,0
45163,0
148445,0
21490,0
33699,1
144054,0
131625,0
193150,0
112315,1
117386,1
133315,1
23650,0
112978,1
6993,0
150637,0
117574,1
103279,1
73572,1
179339,1
59171,0
32132,1
187179,1
131682,1
95565,0
164013,1
14410,1
180548,0
146034,0
36075,0
181801,1
82878,1
70856,0
66262,0
23010,1
11612,0
33836,0
46746,1
101248,0
34346,0
76718,0
129042,1
102844,0
144162,1
148860,1
167066,1
11257,0
129206,1
139592,0
122589,1
160370,0
138579,1
152019,0
36722,0
188383,1
19119,1
110656,1
35068,0
114960,0
186305,1
21661,0
84269,0
191581,1
52618,1
49826,1
74194,1
167546,1
154165,0
55341,0
43037,1
114023,0
128386,0
194070,0
183644,0
39760,1
129130,1
44187,0
104768,1
120650,1
24119,1
146193,0
28025,1
156017,1
164496,1
45654,1
116449,1
182210,1
134708,0
141123,1
76401,1
124431,1
34999,0
52769,0
147687,0
142937,0
151574,1
67336,0
18127,0
112680,0
69026,1
146853,0
83788,1
137884,0
67938,0
115691,1
10483,0
69500,0
12325,1
19387,1
35684,0
36850,0
78073,1
12916,0
63482,0
47242,0
55592,0
51050,0
131844,1
91822,0
145127,0
3344,0
127775,1
125677,0
52137,0
125096,1
76650,0
185250,0
167774,0
113260,1
9792,0
145484,1
141803,0
17376,1
112413,0
63164,0
104516,0
128997,1
188142,1
115134,1
186414,0
57563,1
37891,0
103724,1
193839,0
33022,1
59244,0
161411,0
170536,0
15098,0
69704,1
102663,0
28625,0
99137,1
177574,1
157763,0
17756,1
103972,0
74908,1
168824,1
112041,0
4295,0
62398,1
179835,1
16060,0
170229,1
81304,0
166312,1
125818,1
135650,1
165493,1
137253,1
7092,0
102470,0
49602,1
145338,0
63539,1
171230,1
183984,1
109104,0
86160,1
137454,0
98274,1
99696,1
87858,1
173886,1
163543,1
122371,0
137134,1
24997,1
58255,1
144554,0
27431,0
158408,1
5223,1
18513,1
74342,1
85825,1
2003,0
94623,1
18050,0
96277,1
88608,1
175186,1
91374,1
37472,0
13414,1
120835,0
83191,0
81876,1
96127,1
16782,1
110528,1
86392,1
96163,0
160700,0
108804,0
43015,0
88924,0
169411,1
27938,1
183624,0
33474,1
114397,0
148367,0
111052,1
56467,1
54156,0
193548,0
197286,1
47997,0
196624,1
157830,0
67549,0
123916,0
10873,1
23031,1
53501,0
65549,1
121094,1
173500,1
13698,0
36505,1
75328,1
11702,1
160245,0
162091,1
49530,0
109557,0
179481,1
97459,1
11898,1
92275,0
4285,1
189665,1
171048,1
68259,1
176195,1
27573,0
190831,1
6214,0
47584,1
93275,1
265,1
101464,0
65387,0
139470,1
42067,1
49206,1
2078,1
147761,1
12946,0
26418,1
28290,1
128599,1
108909,1
105449,1
94618,1
90894,0
130630,1
51239,1
44449,0
57106,0
120333,1
4055,1
144912,0
137375,1
189064,1
168029,0
67035,0
184354,1
114536,1
140764,1
97199,1
25562,0
162699,0
39380,0
5338,0
895,0
108842,0
109262,1
35761,1
89291,1
35842,1
52255,0
633,0
114434,1
193230,0
16742,0
131275,0
46363,1
109752,0
29080,1
51026,1
42127,0
24033,1
49166,0
110890,0
146267,0
115009,0
196086,1
47877,0
161494,0
177081,0
49883,0
141792,0
48067,0
41852,0
55416,0
179539,0
36004,1
39763,1
36599,1
183070,1
38667,1
18454,1
119381,0
60081,1
111005,1
67329,0
66220,1
10036,1
101890,1
103998,0
95648,0
74648,0
48972,0
104746,0
37330,0
191325,0
140708,1
17906,1
9239,0
144668,0
67272,1
130166,0
163563,0
1605,0
121674,1
160827,0
80649,0
79487,1
163836,1
35007,0
83253,0
20269,0
186519,1
12958,1
64822,0
76148,1
161719,0
90402,0
156080,1
131456,0
124642,0
179723,0
125141,1
145697,0
17696,1
142165,1
118601,0
15686,0
34582,0
113951,1
90604,1
64218,1
3079,1
65218,0
58750,1
61877,1
198413,1
129898,1
159715,1
166786,0
142629,1
100172,0
188663,1
187366,0
24108,1
22157,0
60894,1
26960,0
14153,0
131206,0
99771,0
72437,1
111121,0
48639,1
4564,1
93290,1
53765,0
176214,0
68300,1
46986,0
178232,1
94355,1
12002,1
42403,0
180926,1
169282,1
79565,1
19993,1
128981,1
16515,1
140208,1
104123,0
8636,0
33579,1
166943,0
158738,0
47480,0
19176,0
124719,1
160993,1
22599,0
105040,1
171223,0
134947,0
33649,1
106812,0
127998,1
101634,1
165463,1
91172,0
27672,1
19523,1
31986,1
40592,0
107312,1
152948,0
162209,1
119173,0
65054,0
79567,1
283,1
189813,1
134746,0
184442,1
20540,0
54751,0
94100,0
29619,0
105157,1
154712,1
42428,1
60338,0
166223,0
120088,1
58799,0
26618,1
163690,0
104496,1
103661,0
141175,0
59421,0
195695,0
76855,1
1440,1
52089,0
41141,0
127075,1
28492,1
19090,0
23718,1
162010,1
198229,0
140451,0
104060,0
185523,0
56781,1
188693,1
183030,1
33133,0
184515,0
38722,1
4175,1
112425,1
30970,0
67752,1
100494,0
115322,1
94892,0
139875,1
145959,1
146123,1
138387,1
75684,0
41181,1
151702,0
107442,1
53950,0
73375,0
84968,1
138150,1
176965,0
176199,0
138179,1
89154,1
32344,1
174716,0
168182,0
139271,1
36477,1
190167,0
49264,1
169115,0
70557,0
164241,1
171822,0
35192,1
160738,0
42838,0
110151,1
53022,0
81818,1
180051,0
187816,0
56956,0
44254,1
40961,0
42453,1
91606,1
97109,1
14953,0
95292,1
21587,1
129582,1
147429,0
69190,0
134441,0
63225,1
134769,1
162017,1
124673,1
162200,1
27211,0
24014,0
139467,1
112271,0
120799,0
32356,0
30016,0
141169,0
139463,1
46408,0
144747,1
38107,0
120173,1
35306,0
150590,0
70005,0
106708,0
4139,1
126364,0
136679,0
195092,0
132042,0
155949,1
174059,1
104257,1
194430,1
127350,1
54914,1
32008,1
189230,1
197080,0
114710,0
163477,1
7973,0
169399,0
171682,1
17518,1
30514,1
8651,1
51025,0
26421,0
11124,1
7209,1
102342,1
9199,1
63611,1
127105,0
2979,1
137418,1
118345,1
3137,1
22223,1
7556,0
64800,0
138636,0
182592,0
45937,1
159126,0
142531,0
158269,0
98478,0
127728,1
105054,1
107616,1
159223,0
159298,0
90361,0
93571,0
119681,0
13250,0
173586,1
163450,1
28497,1
115398,0
83474,0
138194,0
199028,0
79632,1
128198,1
175889,1
22664,0
174281,0
178767,1
20702,0
137224,0
25124,0
54408,0
101776,1
715,0
93118,0
160082,1
175310,0
120232,0
131443,1
110650,0
193868,1
37103,0
112981,1
137635,1
132249,0
165901,1
137185,1
62891,1
57860,0
106444,0
185648,1
127408,1
133474,0
76088,0
162835,1
39179,0
13280,0
55175,0
72180,1
94385,0
85226,1
26497,1
5838,1
168949,0
173416,0
185197,1
178073,0
117716,1
193429,0
175830,1
56443,1
117957,0
84226,1
163516,1
94933,0
175105,0
31584,1
31085,1
118384,1
155810,0
104034,0
97526,1
25866,1
86916,0
146446,1
192451,1
48052,0
13920,1
50484,1
193221,1
187099,0
23141,0
149680,0
10796,1
116794,0
69439,1
149379,0
88,1
139669,1
117186,1
186958,1
82787,0
22784,1
100730,0
96474,1
186789,0
119387,1
16263,1
41258,1
139016,0
83069,1
134484,1
100516,1
36882,1
179948,1
195910,0
13617,1
106414,0
10527,0
63488,0
170005,1
28447,1
9371,1
125051,1
77220,1
7889,1
164624,0
154507,0
95662,0
51349,1
85983,1
167294,0
178720,0
79919,1
102284,1
97192,0
160728,1
153682,1
192165,0
42345,0
33425,1
179492,0
173707,0
153765,1
175940,1
189311,0
8261,1
106919,1
183945,1
157212,0
124932,1
165171,0
76335,1
141265,1
195985,1
152363,0
161098,0
11504,1
75833,1
22666,0
90617,1
118834,1
183320,0
74872,1
174594,1
89412,1
64664,0
29273,1
18524,1
116207,1
166648,1
110597,1
25641,1
137580,0
11356,0
47785,0
186224,0
22359,1
180224,0
105597,0
138455,0
82453,1
39795,1
66021,1
73545,1
131807,1
115980,1
64244,0
67289,1
19954,0
183761,1
175859,0
105684,0
117823,1
37363,0
59360,1
198725,0
93458,1
111448,0
44168,1
149540,1
178883,0
8130,1
24998,0
184188,0
53140,1
124926,1
74330,1
88393,0
104759,0
131471,1
100787,0
166058,1
19917,1
136542,1
186992,0
134314,1
153796,0
99485,0
85551,1
31314,0
29075,0
166997,1
35486,1
87932,1
191094,0
155675,1
160549,0
111231,0
81052,1
193404,0
38532,1
86148,0
13510,0
73130,0
143234,1
51263,0
157857,0
85117,1
41088,1
12159,0
122577,0
13486,0
66030,1
34712,0
182011,1
25462,0
116017,1
183546,0
48422,1
87019,1
156804,1
66295,1
104524,1
26783,1
165631,0
160300,0
69432,0
62435,0
9589,1
146339,0
172345,0
158224,1
57538,0
133153,0
58770,1
93160,1
181522,0
7093,0
46808,0
15428,0
104132,1
159336,0
185800,0
194553,0
186857,0
116331,0
118692,0
177366,0
57213,1
97773,0
144600,1
121823,1
140619,0
136851,1
191070,1
2901,1
41808,1
88892,0
31198,0
167292,0
52707,1
107010,1
113322,1
31094,0
21912,0
81190,1
86721,1
4817,0
155953,0
147917,1
183206,0
43974,1
87403,1
168508,1
148224,1
182520,0
121765,1
75327,1
6474,1
183193,1
186838,0
105836,1
25448,0
17130,1
80741,0
125671,0
23932,0
165752,1
37822,1
146077,0
74676,1
151184,1
3653,1
4255,0
176662,0
28882,0
189284,0
130053,1
135326,0
69033,1
197975,1
121562,1
122920,1
67411,0
62293,0
101309,1
16505,0
175676,1
93460,0
11213,1
48869,1
41226,1
177732,1
78690,0
157639,0
93244,1
1323,1
28317,0
160992,0
79379,1
2736,0
137308,1
186344,1
83829,0
163979,0
74105,1
17156,0
159013,1
166368,1
121109,0
122751,1
17775,1
4506,0
142815,0
13495,0
107355,1
71803,0
120629,0
63173,0
93751,1
28102,0
131758,1
69570,0
125799,0
133411,0
182807,0
24429,0
609,1
141996,0
104861,0
91837,1
103762,0
10679,1
155628,0
4131,0
21834,1
58504,0
182034,0
143304,1
166033,0
20914,1
114379,0
165607,1
59564,1
165496,0
117981,0
111639,1
182893,0
79193,0
111912,0
161011,1
137299,0
30233,1
7333,1
148895,1
58222,0
73060,1
18599,0
52902,1
106980,0
113531,1
18038,0
138913,0
30162,0
81827,1
67718,1
67933,1
158346,1
8863,1
141607,0
12087,0
101080,1
54687,0
116351,1
49920,0
6143,0
6248,1
157998,0
142076,0
191293,0
186727,1
17323,1
23342,1
166903,0
80298,1
120464,0
91290,0
83860,1
24488,1
166164,1
179661,0
71698,1
189610,1
171702,1
112331,1
197157,1
74276,0
17730,1
181741,1
4912,1
74999,0
4123,1
55215,1
65816,1
198417,1
139929,0
